Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,OBJECTID,Created Date,x,y
1011369,Athletics,Standard Oval Outdoor,2009481,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,1960,No,No,,Yes,Yes,2010,Dawn To Dusk,All Year,,,,,10/15/2024 11:31:02 AM,Yes,339608,392388,53.42483,-2.910286,159,,339608,392388
1011376,Athletics,Standard Oval Outdoor,2009488,8,400,100,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,150,0,,0,0,151,Operational,,Active Nation,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,,1990,No,No,,Yes,No,,Detailed Timings,All Year,,,,,7/25/2024 7:16:25 AM,Yes,440817,115791,50.94012,-1.420435,160,,440817,115791
1011379,Athletics,Standard Oval Outdoor,2009491,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1994,No,Yes,2003,Yes,No,,Not Known,All Year,,,3/17/2014 12:00:00 AM,Unclassified,12/12/2023 10:00:55 AM,No,472880,260185,52.23506,-0.9342144,161,,472880,260185
1011380,Athletics,Standard Oval Outdoor,2009492,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,200,0,,0,0,201,Operational,,,,,Sports Club / Community Association,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1936,No,Yes,2018,Yes,Yes,2018,Detailed Timings,All Year,,,,,5/8/2024 9:59:34 AM,Yes,339448,556764,54.90192,-2.945797,162,,339448,556764
1011383,Athletics,Standard Oval Outdoor,2009495,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1978,No,Yes,2005,Yes,Yes,2019,Detailed Timings,All Year,,,,,7/22/2024 10:34:47 AM,Yes,494580,116318,50.93855,-0.6552649,163,,494580,116318
1011388,Athletics,Standard Oval Outdoor,2009500,6,400,100,6,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Temporarily Closed,Out of use since 2016.,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1973,No,No,,Yes,Yes,2009,Dawn To Dusk,All Year,,,,,2/29/2024 2:10:50 PM,Yes,384509,387986,53.3885,-2.23437,164,,384509,387986
1011389,Athletics,Standard Oval Outdoor,2009501,8,400,110,8,,,Yes,No,No,Yes,,,Synthetic,No,Yes,Yes,Yes,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Registered Membership use,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Changing Facilities: Ramp,1997,No,Yes,2014,Yes,Yes,2012,Detailed Timings,All Year,,,,,9/26/2024 11:28:22 AM,Yes,391704,321827,52.79396,-2.124455,165,,391704,321827
6021771,Athletics,Standard Oval Outdoor,2009502,6,400,100,6,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Floodlights currently out of use (2020),,,,Private Use,Private,MOD,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1979,No,Yes,2005,Yes,Yes,2005,Detailed Timings,All Year,,,,,5/29/2024 11:54:14 AM,Yes,354913,124237,51.01573,-2.64411,166,,354913,124237
1011393,Athletics,Standard Oval Outdoor,2009505,7,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1975,No,Yes,2002,Yes,Yes,2003,Not Known,All Year,,,8/31/2014 12:00:00 AM,Unclassified,9/9/2014 12:00:00 AM,No,424360,552554,54.86718,-1.62199,167,,424360,552554
1011396,Athletics,Standard Oval Outdoor,2009508,6,400,100,6,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1995,No,No,,Yes,Yes,2004,Detailed Timings,All Year,,,,,4/23/2024 10:51:48 AM,Yes,428246,550473,54.84828,-1.561648,168,,428246,550473
1011399,Athletics,Standard Oval Outdoor,2009511,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,8 Lane straight,,,,Pay and Play,Public Access,Sport Club,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1988,No,Yes,2004,Yes,Yes,2010,Detailed Timings,All Year,,,,,9/11/2023 9:21:38 AM,Yes,392592,399614,53.49319,-2.113126,169,,392592,399614
1011400,Athletics,Standard Oval Outdoor,2009512,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,300,0,,0,0,301,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1994,No,Yes,2010,Yes,Yes,2006,Detailed Timings,All Year,,,,,2/29/2024 9:55:40 AM,Yes,526584,222642,51.88798,-0.1620596,170,,526584,222642
1207564,Athletics,Standard Oval Outdoor,2009513,4,400,110,4,,,No,No,No,No,,,Synthetic,No,Yes,No,No,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1985,No,Yes,2016,Yes,Yes,2004,Detailed Timings,All Year,,,,,7/2/2024 11:21:38 AM,Yes,462474,315063,52.72963,-1.076303,171,,462474,315063
1011404,Athletics,Standard Oval Outdoor,2009516,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1950,No,No,,No,No,,Not Known,All Year,,,12/1/2011 12:00:00 AM,Unclassified,6/11/2012 12:00:00 AM,No,450667,225709,51.92761,-1.264553,172,,450667,225709
1011406,Athletics,Standard Oval Outdoor,2009518,6,400,120,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,MOD,Others,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,,1960,No,No,,Yes,No,,Dawn To Dusk,All Year,,,,,6/6/2024 11:48:03 AM,Yes,505235,302945,52.61411,-0.4471519,173,,505235,302945
1011410,Athletics,Standard Oval Outdoor,2009522,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,250,0,,0,0,251,Operational,,,,,Private Use,Private,MOD,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1980,No,Yes,2005,Yes,No,,Detailed Timings,All Year,,,,,2/2/2024 11:15:46 AM,Yes,379575,305534,52.64717,-2.303307,174,,379575,305534
1011411,Athletics,Standard Oval Outdoor,2009523,6,400,100,6,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,Yes,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,MOD,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,2005,No,No,,Yes,Yes,2007,Dawn To Dusk,All Year,,,,,9/4/2024 10:05:33 AM,Yes,455641,233087,51.99346,-1.191032,175,,455641,233087
1011412,Athletics,Standard Oval Outdoor,2009524,6,400,100,6,,,Yes,No,No,No,,,Grass,No,Yes,No,No,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,MOD,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,1987,No,Yes,2007,Yes,No,,Detailed Timings,All Year,,,,,6/14/2024 8:12:01 AM,Yes,572723,280422,52.39458,0.537088,176,,572723,280422
1011413,Athletics,Standard Oval Outdoor,2009525,6,400,100,4,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,MOD,Others,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,,1985,No,Yes,2006,Yes,Yes,2013,Detailed Timings,All Year,,,,,7/18/2024 3:31:02 PM,Yes,521085,275491,52.36412,-0.223119,177,,521085,275491
1011417,Athletics,Standard Oval Outdoor,2009529,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,150,0,,0,0,151,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,1955,No,Yes,2008,Yes,Yes,2015,Detailed Timings,All Year,,,,,5/22/2024 9:27:29 AM,Yes,487605,410288,53.5819,-0.678235,178,,487605,410288
1011423,Athletics,Standard Oval Outdoor,2009535,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,,1985,No,Yes,2024,Yes,No,,Detailed Timings,All Year,,,,,1/13/2025 12:28:03 PM,Yes,528181,186261,51.56068,-0.1522378,179,,528181,186261
1011424,Athletics,Standard Oval Outdoor,2009536,5,400,100,5,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,,1985,No,No,,Yes,Yes,2008,Dawn To Dusk,All Year,,,,,2/16/2024 9:22:11 AM,Yes,416202,536458,54.72287,-1.749986,180,,416202,536458
1011425,Athletics,Standard Oval Outdoor,2009537,6,400,100,6,,,No,No,No,Yes,,,Grass,No,No,No,Yes,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,,1965,No,No,,Yes,Yes,2007,Detailed Timings,All Year,,,,,7/18/2024 12:16:32 PM,Yes,442385,519728,54.57102,-1.345921,181,,442385,519728
1011426,Athletics,Standard Oval Outdoor,2009538,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Par Track Ltd,,,Sports Club / Community Association,Public Access,Community Organisation,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1998,No,Yes,2017,Yes,Yes,2019,Detailed Timings,All Year,,,,,9/19/2023 12:49:29 PM,Yes,207912,53934,50.35389,-4.701655,182,,207912,53934
1011428,Athletics,Standard Oval Outdoor,2009540,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,"Parking: Spaces available close to the track, Finding/Reaching Entrance: Access ramps",1980,No,Yes,2019,Yes,Yes,2022,Detailed Timings,All Year,,,,,8/24/2023 10:41:03 AM,Yes,540689,167266,51.387,0.02052267,183,,540689,167266
1011429,Athletics,Standard Oval Outdoor,2009541,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,Yes,Synthetic,Yes,No,Yes,No,,1,0,,177,0,,0,0,178,Operational,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1989,No,Yes,2006,Yes,No,,Detailed Timings,All Year,,,,,7/10/2024 1:41:41 PM,Yes,249410,135965,51.10315,-4.152293,184,,249410,135965
1011430,Athletics,Standard Oval Outdoor,2009542,6,400,110,8,,,No,Yes,Yes,Yes,,,Synthetic,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,Javelin run-up and throwing cage situated outside oval.,,,,Private Use,Private,MOD,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,,2007,No,No,,Yes,No,,Detailed Timings,All Year,,,,,12/16/2024 11:24:13 AM,Yes,485863,160860,51.34035,-0.7686947,185,,485863,160860
1009519,Athletics,Standard Oval Outdoor,2009547,6,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,2004,No,Yes,2009,Yes,No,,Detailed Timings,All Year,,,,,1/25/2024 11:29:23 AM,Yes,349049,136245,51.1232,-2.729397,186,,349049,136245
1207715,Athletics,Standard Oval Outdoor,2009549,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,,1960,No,No,,Yes,No,,Detailed Timings,All Year,,,,,8/23/2023 12:36:05 PM,Yes,400317,293488,52.53926,-1.996752,187,,400317,293488
1011438,Athletics,Standard Oval Outdoor,2009550,7,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Private Use,Private,Other,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Known,,1992,No,Yes,2005,Yes,Yes,2006,Detailed Timings,All Year,,,4/1/2017 12:00:00 AM,Strategic Review - facility/site not being replaced,1/29/2018 9:53:21 AM,No,521945,189545,51.59158,-0.2410049,188,,521945,189545
1011441,Athletics,Standard Oval Outdoor,2009553,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,10/1/2012 12:00:00 AM,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,2012,No,No,,Yes,No,,Detailed Timings,All Year,,,,,1/7/2025 3:06:16 PM,Yes,546491,185161,51.54633,0.1112558,189,,546491,185161
1011443,Athletics,Standard Oval Outdoor,2009555,6,400,110,7,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,,1982,No,Yes,2011,Yes,Yes,2010,Detailed Timings,All Year,,,,,7/16/2024 10:51:10 AM,Yes,380723,410172,53.5878,-2.292675,190,,380723,410172
1011444,Athletics,Standard Oval Outdoor,2009556,6,400,100,4,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,1969,No,No,,Yes,Yes,2014,Detailed Timings,All Year,,,,,3/25/2024 8:38:03 AM,Yes,382112,423056,53.70364,-2.272432,191,,382112,423056
1011448,Athletics,Standard Oval Outdoor,2009560,6,400,110,8,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Redgra Surface,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1980,No,Yes,2009,Yes,No,,Detailed Timings,All Year,,,,,12/17/2024 3:49:35 PM,Yes,366520,175773,51.47991,-2.483499,192,,366520,175773
1204406,Athletics,Standard Oval Outdoor,2009562,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1970,No,No,,Yes,Yes,2013,Detailed Timings,All Year,,,,,8/5/2024 10:20:26 AM,Yes,428937,517085,54.54821,-1.554183,193,,428937,517085
1011454,Athletics,Standard Oval Outdoor,2009566,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,Also hold a 5 lane 60m indoor track. ,,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1986,No,Yes,2020,Yes,No,,Detailed Timings,All Year,,,,,7/9/2024 7:52:43 AM,Yes,373932,408625,53.5736,-2.395129,194,,373932,408625
1011457,Athletics,Standard Oval Outdoor,2009569,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1998,No,No,,Yes,No,,Detailed Timings,All Year,,,,,5/1/2024 1:33:50 PM,Yes,431752,441109,53.86525,-1.518651,195,,431752,441109
1011462,Athletics,Standard Oval Outdoor,2009574,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,,1975,No,Yes,2015,Yes,Yes,2006,Dawn To Dusk,All Year,,,,,12/1/2023 12:24:41 PM,Yes,509562,188252,51.5825,-0.4201024,196,,509562,188252
1011463,Athletics,Standard Oval Outdoor,2009575,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,500,0,,0,0,501,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,1966,No,Yes,2021,Yes,Yes,2004,Detailed Timings,All Year,,,,,8/12/2024 2:17:50 PM,Yes,411783,92714,50.73392,-1.834384,197,,411783,92714
1011466,Athletics,Standard Oval Outdoor,2009578,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,,1991,No,Yes,2015,Yes,No,,Detailed Timings,All Year,,,,,2/15/2024 11:16:10 AM,Yes,486178,277605,52.38972,-0.7350771,198,,486178,277605
1011468,Athletics,Standard Oval Outdoor,2009580,4,400,100,4,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Temporarily Closed,Partially grassed over. Disused?,,,,Sports Club / Community Association,Public Access,Sport Club,Others,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Not Known,,1963,No,No,,Yes,Yes,1994,Dawn To Dusk,All Year,,,,,12/11/2023 5:34:31 PM,Yes,299692,81027,50.62029,-3.419323,199,,299692,81027
1011469,Athletics,Standard Oval Outdoor,2009581,5,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1930,No,Yes,2003,Yes,Yes,2004,Not Known,All Year,,,1/1/2009 12:00:00 AM,Unclassified,1/17/2024 1:17:07 PM,No,537246,186768,51.5631,-0.02135546,200,,537246,186768
1008597,Athletics,Standard Oval Outdoor,2009584,4,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Private Use,Private,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1969,No,No,,No,No,,Not Known,All Year,,,8/31/2009 12:00:00 AM,Unclassified,11/11/2009 12:00:00 AM,No,437185,559541,54.92918,-1.421265,201,,437185,559541
1011473,Athletics,Standard Oval Outdoor,2009585,6,400,110,6,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,Yes,,1,0,,300,0,,0,0,301,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Ramp,1956,No,Yes,2004,Yes,Yes,2003,Detailed Timings,All Year,,,,,11/21/2023 1:44:52 PM,Yes,555250,186447,51.55556,0.238041,202,,555250,186447
1011474,Athletics,Standard Oval Outdoor,2009586,9,400,100,10,,,Yes,Yes,No,Yes,,,Grass,Yes,Yes,Yes,Yes,No,Synthetic,Yes,Yes,Yes,No,,1,0,,150,0,,0,0,151,Operational,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,,1937,No,Yes,1994,Yes,No,,Detailed Timings,All Year,,,,,2/2/2024 11:22:46 AM,Yes,414849,429188,53.75886,-1.776251,203,,414849,429188
1011475,Athletics,Standard Oval Outdoor,2009587,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,Oxford City Athletics Club,,,Sports Club / Community Association,Public Access,Sport Club,Others,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1985,No,Yes,2015,Yes,Yes,1986,Detailed Timings,All Year,,,,,5/2/2024 9:40:59 AM,Yes,456153,204623,51.73751,-1.188192,204,,456153,204623
1011493,Athletics,Standard Oval Outdoor,2009605,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1990,No,No,,Yes,No,,Not Known,All Year,,,4/15/2011 12:00:00 AM,Unclassified,6/8/2011 12:00:00 AM,No,405608,442612,53.8797,-1.916172,205,,405608,442612
1011496,Athletics,Standard Oval Outdoor,2009608,4,400,100,4,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,,1980,No,Yes,2014,Yes,No,,Dawn To Dusk,All Year,,,,,3/5/2024 12:04:41 PM,Yes,551847,131610,51.06375,0.1656731,206,,551847,131610
1011500,Athletics,Standard Oval Outdoor,2009611,8,400,110,10,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,800,0,,0,0,801,Operational,,,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1992,No,Yes,2014,Yes,No,,Detailed Timings,All Year,,,,,10/31/2024 3:43:56 PM,Yes,294953,94114,50.73709,-3.490017,207,,294953,94114
1011501,Athletics,Standard Oval Outdoor,2009612,6,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,,1992,No,No,,Yes,No,,Dawn To Dusk,All Year,,,,,12/10/2024 10:14:12 AM,Yes,423246,94118,50.7462,-1.671866,208,,423246,94118
1011503,Athletics,Standard Oval Outdoor,2009614,8,400,110,10,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,Yes,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1965,No,Yes,2003,Yes,No,,Detailed Timings,All Year,,,,,10/14/2024 8:29:16 AM,Yes,430482,265527,52.28706,-1.554539,209,,430482,265527
